image_id,image_path,targets
002884,voc/VOCdevkit/VOC2007/JPEGImages/002884.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0]"
002886,voc/VOCdevkit/VOC2007/JPEGImages/002886.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
002889,voc/VOCdevkit/VOC2007/JPEGImages/002889.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
002893,voc/VOCdevkit/VOC2007/JPEGImages/002893.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0]"
002899,voc/VOCdevkit/VOC2007/JPEGImages/002899.jpg,"[0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
002901,voc/VOCdevkit/VOC2007/JPEGImages/002901.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1]"
002906,voc/VOCdevkit/VOC2007/JPEGImages/002906.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]"
002910,voc/VOCdevkit/VOC2007/JPEGImages/002910.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]"
002912,voc/VOCdevkit/VOC2007/JPEGImages/002912.jpg,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
002913,voc/VOCdevkit/VOC2007/JPEGImages/002913.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0]"
002914,voc/VOCdevkit/VOC2007/JPEGImages/002914.jpg,"[0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0]"
002915,voc/VOCdevkit/VOC2007/JPEGImages/002915.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
002916,voc/VOCdevkit/VOC2007/JPEGImages/002916.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0]"
002917,voc/VOCdevkit/VOC2007/JPEGImages/002917.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
002919,voc/VOCdevkit/VOC2007/JPEGImages/002919.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
002934,voc/VOCdevkit/VOC2007/JPEGImages/002934.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
002935,voc/VOCdevkit/VOC2007/JPEGImages/002935.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
002937,voc/VOCdevkit/VOC2007/JPEGImages/002937.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
002939,voc/VOCdevkit/VOC2007/JPEGImages/002939.jpg,"[0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1]"
002940,voc/VOCdevkit/VOC2007/JPEGImages/002940.jpg,"[0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0]"
002941,voc/VOCdevkit/VOC2007/JPEGImages/002941.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
002943,voc/VOCdevkit/VOC2007/JPEGImages/002943.jpg,"[0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0]"
002944,voc/VOCdevkit/VOC2007/JPEGImages/002944.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
002946,voc/VOCdevkit/VOC2007/JPEGImages/002946.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0]"
002947,voc/VOCdevkit/VOC2007/JPEGImages/002947.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0]"
002952,voc/VOCdevkit/VOC2007/JPEGImages/002952.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1]"
002953,voc/VOCdevkit/VOC2007/JPEGImages/002953.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]"
002954,voc/VOCdevkit/VOC2007/JPEGImages/002954.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
002957,voc/VOCdevkit/VOC2007/JPEGImages/002957.jpg,"[0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0]"
002958,voc/VOCdevkit/VOC2007/JPEGImages/002958.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
002962,voc/VOCdevkit/VOC2007/JPEGImages/002962.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1]"
002963,voc/VOCdevkit/VOC2007/JPEGImages/002963.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]"
002965,voc/VOCdevkit/VOC2007/JPEGImages/002965.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
002966,voc/VOCdevkit/VOC2007/JPEGImages/002966.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
002967,voc/VOCdevkit/VOC2007/JPEGImages/002967.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0]"
002975,voc/VOCdevkit/VOC2007/JPEGImages/002975.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0]"
002976,voc/VOCdevkit/VOC2007/JPEGImages/002976.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
002977,voc/VOCdevkit/VOC2007/JPEGImages/002977.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
002978,voc/VOCdevkit/VOC2007/JPEGImages/002978.jpg,"[0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]"
002984,voc/VOCdevkit/VOC2007/JPEGImages/002984.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
002986,voc/VOCdevkit/VOC2007/JPEGImages/002986.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]"
002988,voc/VOCdevkit/VOC2007/JPEGImages/002988.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
002989,voc/VOCdevkit/VOC2007/JPEGImages/002989.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1]"
002990,voc/VOCdevkit/VOC2007/JPEGImages/002990.jpg,"[0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0]"
002992,voc/VOCdevkit/VOC2007/JPEGImages/002992.jpg,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
002994,voc/VOCdevkit/VOC2007/JPEGImages/002994.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
002995,voc/VOCdevkit/VOC2007/JPEGImages/002995.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
003000,voc/VOCdevkit/VOC2007/JPEGImages/003000.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003002,voc/VOCdevkit/VOC2007/JPEGImages/003002.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0]"
003003,voc/VOCdevkit/VOC2007/JPEGImages/003003.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003005,voc/VOCdevkit/VOC2007/JPEGImages/003005.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1]"
003008,voc/VOCdevkit/VOC2007/JPEGImages/003008.jpg,"[0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003011,voc/VOCdevkit/VOC2007/JPEGImages/003011.jpg,"[0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1]"
003013,voc/VOCdevkit/VOC2007/JPEGImages/003013.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003017,voc/VOCdevkit/VOC2007/JPEGImages/003017.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0]"
003021,voc/VOCdevkit/VOC2007/JPEGImages/003021.jpg,"[0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003023,voc/VOCdevkit/VOC2007/JPEGImages/003023.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0]"
003028,voc/VOCdevkit/VOC2007/JPEGImages/003028.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003031,voc/VOCdevkit/VOC2007/JPEGImages/003031.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0]"
003032,voc/VOCdevkit/VOC2007/JPEGImages/003032.jpg,"[1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003034,voc/VOCdevkit/VOC2007/JPEGImages/003034.jpg,"[0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0]"
003038,voc/VOCdevkit/VOC2007/JPEGImages/003038.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]"
003039,voc/VOCdevkit/VOC2007/JPEGImages/003039.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003044,voc/VOCdevkit/VOC2007/JPEGImages/003044.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0]"
003045,voc/VOCdevkit/VOC2007/JPEGImages/003045.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
003047,voc/VOCdevkit/VOC2007/JPEGImages/003047.jpg,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003051,voc/VOCdevkit/VOC2007/JPEGImages/003051.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003053,voc/VOCdevkit/VOC2007/JPEGImages/003053.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0]"
003054,voc/VOCdevkit/VOC2007/JPEGImages/003054.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0]"
003056,voc/VOCdevkit/VOC2007/JPEGImages/003056.jpg,"[0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0]"
003057,voc/VOCdevkit/VOC2007/JPEGImages/003057.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0]"
003058,voc/VOCdevkit/VOC2007/JPEGImages/003058.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003061,voc/VOCdevkit/VOC2007/JPEGImages/003061.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0]"
003063,voc/VOCdevkit/VOC2007/JPEGImages/003063.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0]"
003065,voc/VOCdevkit/VOC2007/JPEGImages/003065.jpg,"[0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003066,voc/VOCdevkit/VOC2007/JPEGImages/003066.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003072,voc/VOCdevkit/VOC2007/JPEGImages/003072.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003074,voc/VOCdevkit/VOC2007/JPEGImages/003074.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003078,voc/VOCdevkit/VOC2007/JPEGImages/003078.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0]"
003082,voc/VOCdevkit/VOC2007/JPEGImages/003082.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003083,voc/VOCdevkit/VOC2007/JPEGImages/003083.jpg,"[0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003085,voc/VOCdevkit/VOC2007/JPEGImages/003085.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
003086,voc/VOCdevkit/VOC2007/JPEGImages/003086.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003088,voc/VOCdevkit/VOC2007/JPEGImages/003088.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003089,voc/VOCdevkit/VOC2007/JPEGImages/003089.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0]"
003092,voc/VOCdevkit/VOC2007/JPEGImages/003092.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003093,voc/VOCdevkit/VOC2007/JPEGImages/003093.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0]"
003094,voc/VOCdevkit/VOC2007/JPEGImages/003094.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003098,voc/VOCdevkit/VOC2007/JPEGImages/003098.jpg,"[0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003100,voc/VOCdevkit/VOC2007/JPEGImages/003100.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0]"
003103,voc/VOCdevkit/VOC2007/JPEGImages/003103.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003105,voc/VOCdevkit/VOC2007/JPEGImages/003105.jpg,"[0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]"
003106,voc/VOCdevkit/VOC2007/JPEGImages/003106.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0]"
003107,voc/VOCdevkit/VOC2007/JPEGImages/003107.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003108,voc/VOCdevkit/VOC2007/JPEGImages/003108.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]"
003110,voc/VOCdevkit/VOC2007/JPEGImages/003110.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
003116,voc/VOCdevkit/VOC2007/JPEGImages/003116.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003117,voc/VOCdevkit/VOC2007/JPEGImages/003117.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003118,voc/VOCdevkit/VOC2007/JPEGImages/003118.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003120,voc/VOCdevkit/VOC2007/JPEGImages/003120.jpg,"[0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1]"
003121,voc/VOCdevkit/VOC2007/JPEGImages/003121.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0]"
003122,voc/VOCdevkit/VOC2007/JPEGImages/003122.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003124,voc/VOCdevkit/VOC2007/JPEGImages/003124.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0]"
003127,voc/VOCdevkit/VOC2007/JPEGImages/003127.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
003129,voc/VOCdevkit/VOC2007/JPEGImages/003129.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0]"
003134,voc/VOCdevkit/VOC2007/JPEGImages/003134.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003137,voc/VOCdevkit/VOC2007/JPEGImages/003137.jpg,"[0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003138,voc/VOCdevkit/VOC2007/JPEGImages/003138.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003140,voc/VOCdevkit/VOC2007/JPEGImages/003140.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003142,voc/VOCdevkit/VOC2007/JPEGImages/003142.jpg,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003145,voc/VOCdevkit/VOC2007/JPEGImages/003145.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003146,voc/VOCdevkit/VOC2007/JPEGImages/003146.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0]"
003147,voc/VOCdevkit/VOC2007/JPEGImages/003147.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0]"
003149,voc/VOCdevkit/VOC2007/JPEGImages/003149.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003150,voc/VOCdevkit/VOC2007/JPEGImages/003150.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0]"
003155,voc/VOCdevkit/VOC2007/JPEGImages/003155.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003159,voc/VOCdevkit/VOC2007/JPEGImages/003159.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003162,voc/VOCdevkit/VOC2007/JPEGImages/003162.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0]"
003164,voc/VOCdevkit/VOC2007/JPEGImages/003164.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]"
003165,voc/VOCdevkit/VOC2007/JPEGImages/003165.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003169,voc/VOCdevkit/VOC2007/JPEGImages/003169.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0]"
003170,voc/VOCdevkit/VOC2007/JPEGImages/003170.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0]"
003175,voc/VOCdevkit/VOC2007/JPEGImages/003175.jpg,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003176,voc/VOCdevkit/VOC2007/JPEGImages/003176.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003177,voc/VOCdevkit/VOC2007/JPEGImages/003177.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
003178,voc/VOCdevkit/VOC2007/JPEGImages/003178.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]"
003181,voc/VOCdevkit/VOC2007/JPEGImages/003181.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003183,voc/VOCdevkit/VOC2007/JPEGImages/003183.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003184,voc/VOCdevkit/VOC2007/JPEGImages/003184.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
003185,voc/VOCdevkit/VOC2007/JPEGImages/003185.jpg,"[0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0]"
003186,voc/VOCdevkit/VOC2007/JPEGImages/003186.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0]"
003188,voc/VOCdevkit/VOC2007/JPEGImages/003188.jpg,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003189,voc/VOCdevkit/VOC2007/JPEGImages/003189.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0]"
003194,voc/VOCdevkit/VOC2007/JPEGImages/003194.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0]"
003195,voc/VOCdevkit/VOC2007/JPEGImages/003195.jpg,"[0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003199,voc/VOCdevkit/VOC2007/JPEGImages/003199.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003200,voc/VOCdevkit/VOC2007/JPEGImages/003200.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003202,voc/VOCdevkit/VOC2007/JPEGImages/003202.jpg,"[0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0]"
003207,voc/VOCdevkit/VOC2007/JPEGImages/003207.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003210,voc/VOCdevkit/VOC2007/JPEGImages/003210.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0]"
003213,voc/VOCdevkit/VOC2007/JPEGImages/003213.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0]"
003214,voc/VOCdevkit/VOC2007/JPEGImages/003214.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003216,voc/VOCdevkit/VOC2007/JPEGImages/003216.jpg,"[0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0]"
003218,voc/VOCdevkit/VOC2007/JPEGImages/003218.jpg,"[0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003219,voc/VOCdevkit/VOC2007/JPEGImages/003219.jpg,"[0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0]"
003223,voc/VOCdevkit/VOC2007/JPEGImages/003223.jpg,"[0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003228,voc/VOCdevkit/VOC2007/JPEGImages/003228.jpg,"[0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0]"
003229,voc/VOCdevkit/VOC2007/JPEGImages/003229.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003231,voc/VOCdevkit/VOC2007/JPEGImages/003231.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003233,voc/VOCdevkit/VOC2007/JPEGImages/003233.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003236,voc/VOCdevkit/VOC2007/JPEGImages/003236.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0]"
003239,voc/VOCdevkit/VOC2007/JPEGImages/003239.jpg,"[0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0]"
003240,voc/VOCdevkit/VOC2007/JPEGImages/003240.jpg,"[0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003242,voc/VOCdevkit/VOC2007/JPEGImages/003242.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003243,voc/VOCdevkit/VOC2007/JPEGImages/003243.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003247,voc/VOCdevkit/VOC2007/JPEGImages/003247.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003253,voc/VOCdevkit/VOC2007/JPEGImages/003253.jpg,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0]"
003254,voc/VOCdevkit/VOC2007/JPEGImages/003254.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003255,voc/VOCdevkit/VOC2007/JPEGImages/003255.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]"
003256,voc/VOCdevkit/VOC2007/JPEGImages/003256.jpg,"[0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003259,voc/VOCdevkit/VOC2007/JPEGImages/003259.jpg,"[0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0]"
003260,voc/VOCdevkit/VOC2007/JPEGImages/003260.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1]"
003261,voc/VOCdevkit/VOC2007/JPEGImages/003261.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003262,voc/VOCdevkit/VOC2007/JPEGImages/003262.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003269,voc/VOCdevkit/VOC2007/JPEGImages/003269.jpg,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003270,voc/VOCdevkit/VOC2007/JPEGImages/003270.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003271,voc/VOCdevkit/VOC2007/JPEGImages/003271.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003272,voc/VOCdevkit/VOC2007/JPEGImages/003272.jpg,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]"
003273,voc/VOCdevkit/VOC2007/JPEGImages/003273.jpg,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003279,voc/VOCdevkit/VOC2007/JPEGImages/003279.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]"
003280,voc/VOCdevkit/VOC2007/JPEGImages/003280.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003282,voc/VOCdevkit/VOC2007/JPEGImages/003282.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003284,voc/VOCdevkit/VOC2007/JPEGImages/003284.jpg,"[0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0]"
003285,voc/VOCdevkit/VOC2007/JPEGImages/003285.jpg,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]"
003290,voc/VOCdevkit/VOC2007/JPEGImages/003290.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0]"
003292,voc/VOCdevkit/VOC2007/JPEGImages/003292.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003294,voc/VOCdevkit/VOC2007/JPEGImages/003294.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0]"
003296,voc/VOCdevkit/VOC2007/JPEGImages/003296.jpg,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0]"
003299,voc/VOCdevkit/VOC2007/JPEGImages/003299.jpg,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
