dataset,model,method,image_id,target,sigma,repeat,seed,status,spearman,top10_jaccard,original_pred,perturbed_pred,prediction_preserved,original_target_score,perturbed_target_score,target_score_abs_delta,perturbation_mae_pixel,attribution_time_ms
imagenet,vgg16,gradcam,ILSVRC2012_val_00004482,750,0.005,2,6688019309583644909,valid,0.9797240190859676,0.5752629100612149,750,750,True,0.7568832039833069,0.7594480514526367,0.002564847469329834,0.003984617535024881,10.067471000184014
imagenet,vgg16,gradcam,ILSVRC2012_val_00004482,750,0.005,3,3874562316425712509,valid,0.9575933066734251,0.5339242053789731,750,750,True,0.7568832039833069,0.7688180208206177,0.011934816837310791,0.003982017282396555,10.070420000374725
imagenet,vgg16,gradcam,ILSVRC2012_val_00004482,750,0.005,4,7297647644263138051,valid,0.9619323792258694,0.5324477019392274,750,750,True,0.7568832039833069,0.7649151086807251,0.008031904697418213,0.003985417541116476,10.055687999738439
imagenet,vgg16,gradcam,ILSVRC2012_val_00008860,223,0.005,0,4910538784497448159,valid,0.9489886302463773,0.8001793721973094,268,179,False,0.022784365341067314,0.03471628203988075,0.011931916698813438,0.00399110559374094,10.050852999938797
imagenet,vgg16,gradcam,ILSVRC2012_val_00008860,223,0.005,1,2962209082535827029,valid,0.94383567028482,0.7330340183042653,268,179,False,0.022784365341067314,0.026930071413517,0.004145706072449684,0.003994074184447527,10.079716000291228
imagenet,vgg16,gradcam,ILSVRC2012_val_00008860,223,0.005,2,4915173341996997882,valid,0.9505912322091444,0.7810892318609189,268,268,True,0.022784365341067314,0.01929268054664135,0.0034916847944259644,0.003989708609879017,10.062327000014193
imagenet,vgg16,gradcam,ILSVRC2012_val_00008860,223,0.005,3,5481128366000690820,valid,0.9339675463974269,0.7803796345573887,268,268,True,0.022784365341067314,0.031092319637537003,0.008307954296469688,0.003988922107964754,10.07411900036459
imagenet,vgg16,gradcam,ILSVRC2012_val_00008860,223,0.005,4,6528802408170143378,valid,0.9595328160936781,0.7357315807679004,268,268,True,0.022784365341067314,0.022133072838187218,0.0006512925028800964,0.00399424834176898,10.080833999836614
imagenet,vgg16,gradcam,ILSVRC2012_val_00014374,252,0.005,0,737479706250928168,valid,0.9767205695148047,0.5842146803472771,197,197,True,0.0053043244406580925,0.0030100590083748102,0.0022942654322832823,0.003983885515481234,10.048128000107681
imagenet,vgg16,gradcam,ILSVRC2012_val_00014374,252,0.005,1,6444986774818403125,valid,0.9749864319117864,0.5792289535798584,197,197,True,0.0053043244406580925,0.006855211220681667,0.0015508867800235748,0.003981397487223148,10.079317999952764
imagenet,vgg16,gradcam,ILSVRC2012_val_00014374,252,0.005,2,4059748774665811067,valid,0.9792477256526451,0.7030375021211607,197,197,True,0.0053043244406580925,0.0038159587420523167,0.0014883656986057758,0.0039821709506213665,10.066386999824317
imagenet,vgg16,gradcam,ILSVRC2012_val_00014374,252,0.005,3,3670375015107843525,valid,0.9435305209169071,0.4657514239813057,197,199,False,0.0053043244406580925,0.004590271040797234,0.0007140533998608589,0.0039883507415652275,10.067705999972532
imagenet,vgg16,gradcam,ILSVRC2012_val_00014374,252,0.005,4,3823413000468415307,valid,0.9665862863380376,0.6371941272430669,197,197,True,0.0053043244406580925,0.004678225144743919,0.0006260992959141731,0.003992062993347645,10.061849000067014
imagenet,vgg16,gradcam,ILSVRC2012_val_00011915,13,0.005,0,6063869365544434696,valid,0.9141700352971838,0.856588430973942,13,13,True,0.9999881982803345,0.9999899864196777,1.7881393432617188e-06,0.003980695735663176,10.045696999895881
imagenet,vgg16,gradcam,ILSVRC2012_val_00011915,13,0.005,1,1939233157906620720,valid,0.9041374020102431,0.8237325095402508,13,13,True,0.9999881982803345,0.9999923706054688,4.172325134277344e-06,0.0039930399507284164,10.063424999771087
imagenet,vgg16,gradcam,ILSVRC2012_val_00011915,13,0.005,2,2362658896889484070,valid,0.9481942840699461,0.8421342134213421,13,13,True,0.9999881982803345,0.9999908208847046,2.6226043701171875e-06,0.003975533414632082,10.073741999804042
imagenet,vgg16,gradcam,ILSVRC2012_val_00011915,13,0.005,3,986056008418880171,valid,0.9511856805882465,0.8638724035608308,13,13,True,0.9999881982803345,0.9999942779541016,6.079673767089844e-06,0.00399312237277627,10.07217500000479
imagenet,vgg16,gradcam,ILSVRC2012_val_00011915,13,0.005,4,2515950031567076910,valid,0.948186207951857,0.8631891590866901,13,13,True,0.9999881982803345,0.9999939203262329,5.7220458984375e-06,0.003998739179223776,10.08612700024969
imagenet,vgg16,gradcam,ILSVRC2012_val_00019344,349,0.005,0,4088068935384823697,valid,0.9603623930824591,0.7309084640579211,348,348,True,0.42890438437461853,0.4176570475101471,0.011247336864471436,0.003982038702815771,10.092055999848526
imagenet,vgg16,gradcam,ILSVRC2012_val_00019344,349,0.005,1,8602332259342884988,valid,0.9819645969208672,0.9072595971113645,348,348,True,0.42890438437461853,0.43231716752052307,0.003412783145904541,0.003990971948951483,10.137232000033691
imagenet,vgg16,gradcam,ILSVRC2012_val_00019344,349,0.005,2,7596426159223342915,valid,0.9606890577764711,0.7806955287437899,348,348,True,0.42890438437461853,0.4356495141983032,0.006745129823684692,0.003987160045653582,10.072106999814423
imagenet,vgg16,gradcam,ILSVRC2012_val_00019344,349,0.005,3,5842746269193422530,valid,0.9870661550696717,0.8626577579806979,348,348,True,0.42890438437461853,0.42570018768310547,0.0032041966915130615,0.00400152150541544,10.079609000058554
imagenet,vgg16,gradcam,ILSVRC2012_val_00019344,349,0.005,4,4539572770689928226,valid,0.9808604891500357,0.8459275602132745,348,348,True,0.42890438437461853,0.4377778172492981,0.008873432874679565,0.0039830757305026054,10.060698999950546
imagenet,vgg16,gradcam,ILSVRC2012_val_00015926,373,0.005,0,7824287406080257999,valid,0.9946391124158813,0.6551781002638523,370,370,True,0.01014524046331644,0.008973163552582264,0.0011720769107341766,0.003984430804848671,10.05539800007682
imagenet,vgg16,gradcam,ILSVRC2012_val_00015926,373,0.005,1,7929028858864195142,valid,0.9812821150490685,0.6030985465580578,370,370,True,0.01014524046331644,0.009654146619141102,0.0004910938441753387,0.003985324874520302,10.05324500010829
imagenet,vgg16,gradcam,ILSVRC2012_val_00015926,373,0.005,2,1672669132139356813,valid,0.9881797989283139,0.688309503784693,370,370,True,0.01014524046331644,0.007846398279070854,0.0022988421842455864,0.0039831725880503654,10.067162999803259
imagenet,vgg16,gradcam,ILSVRC2012_val_00015926,373,0.005,3,3777709456935710546,valid,0.990624403963857,0.6703260146373918,370,370,True,0.01014524046331644,0.013033732771873474,0.0028884923085570335,0.003980493638664484,10.051515999748517
imagenet,vgg16,gradcam,ILSVRC2012_val_00015926,373,0.005,4,8509120453478104409,valid,0.9925073677920835,0.688025563403969,370,370,True,0.01014524046331644,0.009436975233256817,0.0007082652300596237,0.003997220192104578,10.066882000046462
imagenet,vgg16,gradcam,ILSVRC2012_val_00007971,220,0.005,0,6539809151522792949,valid,0.6573734505795363,0.5680149929720444,220,220,True,0.9668594598770142,0.9269668459892273,0.039892613887786865,0.0032053408212959766,10.045993999938219
imagenet,vgg16,gradcam,ILSVRC2012_val_00007971,220,0.005,1,2247456996425886328,valid,0.6334230727357971,0.5384615384615384,220,220,True,0.9668594598770142,0.9329968094825745,0.0338626503944397,0.003228061133995652,10.724027999913233
imagenet,vgg16,gradcam,ILSVRC2012_val_00007971,220,0.005,2,399923942390004657,valid,0.6638376518373228,0.5481881264456437,220,220,True,0.9668594598770142,0.9177358746528625,0.04912358522415161,0.0032157464884221554,10.069966000173736
imagenet,vgg16,gradcam,ILSVRC2012_val_00007971,220,0.005,3,5512153096464547389,valid,0.7129120987601917,0.5386973180076629,220,220,True,0.9668594598770142,0.9269911646842957,0.039868295192718506,0.0032157828100025654,10.062793000088277
imagenet,vgg16,gradcam,ILSVRC2012_val_00007971,220,0.005,4,6539105014280078224,valid,0.7111195383155072,0.5565891472868217,220,220,True,0.9668594598770142,0.9330035448074341,0.03385591506958008,0.003208809532225132,10.055627000383538
imagenet,vgg16,gradcam,ILSVRC2012_val_00015160,234,0.005,0,4314859105566112453,valid,0.8864031966701211,0.594787859526458,234,234,True,0.47789132595062256,0.5936552286148071,0.11576390266418457,0.0038385451771318913,10.053024000171717
imagenet,vgg16,gradcam,ILSVRC2012_val_00015160,234,0.005,1,3954827248402496951,valid,0.8655077849011574,0.5387917816620669,234,234,True,0.47789132595062256,0.5153974294662476,0.037506103515625,0.0038396017625927925,10.056299000098079
imagenet,vgg16,gradcam,ILSVRC2012_val_00015160,234,0.005,2,9063806755192553816,valid,0.9216870250580983,0.5564516129032258,234,234,True,0.47789132595062256,0.5890503525733948,0.11115902662277222,0.003842610167339444,10.076507999656314
imagenet,vgg16,gradcam,ILSVRC2012_val_00015160,234,0.005,3,5113611462594320370,valid,0.8535766728220624,0.5084924094393507,234,234,True,0.47789132595062256,0.5509766340255737,0.07308530807495117,0.003832021029666066,10.050217999832967
imagenet,vgg16,gradcam,ILSVRC2012_val_00015160,234,0.005,4,2043122002561698985,valid,0.939793289049289,0.5125847776940468,234,234,True,0.47789132595062256,0.5959848761558533,0.11809355020523071,0.003842771053314209,10.053885000161245
imagenet,vgg16,gradcam,ILSVRC2012_val_00013600,78,0.005,0,5321597228691344102,valid,0.8471783970142007,0.5054747262636868,78,78,True,0.9874964952468872,0.9860823154449463,0.001414179801940918,0.003825295949354768,10.05752199989729
imagenet,vgg16,gradcam,ILSVRC2012_val_00013600,78,0.005,1,7222167107109924805,valid,0.8979408852869024,0.5919111816019033,78,78,True,0.9874964952468872,0.9863817691802979,0.0011147260665893555,0.0038245313335210085,10.07172299978265
imagenet,vgg16,gradcam,ILSVRC2012_val_00013600,78,0.005,2,7797770201540438027,valid,0.8789893654292636,0.5474868948504471,78,78,True,0.9874964952468872,0.9788874387741089,0.00860905647277832,0.0038342843763530254,10.06194299998242
imagenet,vgg16,gradcam,ILSVRC2012_val_00013600,78,0.005,3,1237048878609022038,valid,0.9109880132353899,0.5658346333853355,78,78,True,0.9874964952468872,0.9825464487075806,0.004950046539306641,0.0038343165069818497,10.065192000183742
imagenet,vgg16,gradcam,ILSVRC2012_val_00013600,78,0.005,4,8413812753638948976,valid,0.8503517325715912,0.5295641572691253,78,78,True,0.9874964952468872,0.9867480993270874,0.0007483959197998047,0.0038248568307608366,10.067622999940795
imagenet,vgg16,gradcam,ILSVRC2012_val_00000391,185,0.005,0,647337732867472776,valid,0.7592964433564039,0.7239958805355304,185,185,True,0.9872781038284302,0.9887795448303223,0.0015014410018920898,0.0038497091736644506,10.050030000002153
imagenet,vgg16,gradcam,ILSVRC2012_val_00000391,185,0.005,1,5961835625946395936,valid,0.7888804106214379,0.6948665991219183,185,185,True,0.9872781038284302,0.9886494874954224,0.0013713836669921875,0.0038408106192946434,10.047613000097044
imagenet,vgg16,gradcam,ILSVRC2012_val_00000391,185,0.005,2,3042057777627889131,valid,0.8296279151831826,0.6999153259949196,185,185,True,0.9872781038284302,0.9889981150627136,0.0017200112342834473,0.0038353954441845417,10.052629999790952
imagenet,vgg16,gradcam,ILSVRC2012_val_00000391,185,0.005,3,1252662408036727049,valid,0.8439279051301166,0.7469544030630003,185,185,True,0.9872781038284302,0.9874983429908752,0.00022023916244506836,0.0038429831620305777,10.050910999780172
imagenet,vgg16,gradcam,ILSVRC2012_val_00000391,185,0.005,4,3315184970820708848,valid,0.806470879903717,0.7168262653898769,185,185,True,0.9872781038284302,0.9898093938827515,0.002531290054321289,0.0038221031427383423,10.064395000426885
imagenet,vgg16,gradcam,ILSVRC2012_val_00044836,119,0.005,0,8171849296649949647,valid,0.9598490688032698,0.8079899226201188,119,119,True,0.8232589960098267,0.8255270719528198,0.002268075942993164,0.003988279029726982,10.054368000055547
imagenet,vgg16,gradcam,ILSVRC2012_val_00044836,119,0.005,1,4491656841088079867,valid,0.9504214751698401,0.7600771118121276,119,119,True,0.8232589960098267,0.8062744140625,0.01698458194732666,0.00399305485188961,10.063389999686478
imagenet,vgg16,gradcam,ILSVRC2012_val_00044836,119,0.005,2,8171822219854576615,valid,0.9886778101247815,0.8147813516443801,119,119,True,0.8232589960098267,0.8201361298561096,0.003122866153717041,0.004000420682132244,10.061216999929457
imagenet,vgg16,gradcam,ILSVRC2012_val_00044836,119,0.005,3,736521806856464285,valid,0.9618517986000774,0.8250045429765582,119,119,True,0.8232589960098267,0.815204381942749,0.008054614067077637,0.003989059012383223,10.071548999803781
imagenet,vgg16,gradcam,ILSVRC2012_val_00044836,119,0.005,4,119500292384334511,valid,0.9852615103863926,0.85466297322253,119,119,True,0.8232589960098267,0.814094603061676,0.009164392948150635,0.003985577262938023,10.07186200013166
imagenet,vgg16,gradcam,ILSVRC2012_val_00008135,133,0.005,0,124406041591251555,valid,0.9635465342500448,0.8845287269996245,133,133,True,0.9674587845802307,0.9615304470062256,0.005928337574005127,0.003984365146607161,10.036346999640955
imagenet,vgg16,gradcam,ILSVRC2012_val_00008135,133,0.005,1,4046374424050757993,valid,0.999474268377959,0.913076629813191,133,133,True,0.9674587845802307,0.9569330215454102,0.010525763034820557,0.0039837975054979324,10.056047000034596
imagenet,vgg16,gradcam,ILSVRC2012_val_00008135,133,0.005,2,7070056596642100015,valid,0.9638211828010813,0.9423263015289336,133,133,True,0.9674587845802307,0.9612607359886169,0.0061980485916137695,0.003985521383583546,10.058572000161803
imagenet,vgg16,gradcam,ILSVRC2012_val_00008135,133,0.005,3,7497482518350946051,valid,0.945349429417308,0.9506316812439262,133,133,True,0.9674587845802307,0.9668827652931213,0.000576019287109375,0.003989551682025194,10.046236000107456
imagenet,vgg16,gradcam,ILSVRC2012_val_00008135,133,0.005,4,6191468841984863915,valid,0.9636415994915583,0.8843409688321442,133,133,True,0.9674587845802307,0.9619030356407166,0.00555574893951416,0.00398357305675745,10.104248000061489
imagenet,vgg16,gradcam,ILSVRC2012_val_00010132,352,0.005,0,8093631686565907,valid,0.9655375655740579,0.8343995613233413,352,352,True,0.8105361461639404,0.8159341812133789,0.0053980350494384766,0.003983512055128813,10.045248000096763
imagenet,vgg16,gradcam,ILSVRC2012_val_00010132,352,0.005,1,5447796235564570251,valid,0.9723380329115959,0.8128612716763006,352,352,True,0.8105361461639404,0.8184136152267456,0.007877469062805176,0.003995194099843502,10.055497999928775
imagenet,vgg16,gradcam,ILSVRC2012_val_00010132,352,0.005,2,3431872577805668339,valid,0.9589065027335588,0.8192858437556643,352,352,True,0.8105361461639404,0.8109738230705261,0.00043767690658569336,0.003983922768384218,10.051439999642753
imagenet,vgg16,gradcam,ILSVRC2012_val_00010132,352,0.005,3,3740817988212590263,valid,0.9810989920075199,0.8843409688321442,352,352,True,0.8105361461639404,0.8134692311286926,0.0029330849647521973,0.003995242528617382,10.059244999865768
imagenet,vgg16,gradcam,ILSVRC2012_val_00010132,352,0.005,4,3039345329130879730,valid,0.9404944987602349,0.7995697382574399,352,352,True,0.8105361461639404,0.8233081698417664,0.012772023677825928,0.003994313534349203,10.048076999737532
imagenet,vgg16,gradcam,ILSVRC2012_val_00007283,107,0.005,0,1109520789948083731,valid,0.939095336443558,0.8441749356854098,107,107,True,0.9986854195594788,0.9992780089378357,0.0005925893783569336,0.00361098931171,10.03218999994715
imagenet,vgg16,gradcam,ILSVRC2012_val_00007283,107,0.005,1,3998919051269725111,valid,0.9631648548013789,0.8878856282919488,107,107,True,0.9986854195594788,0.9996404647827148,0.000955045223236084,0.003637217450886965,10.05490599982295
imagenet,vgg16,gradcam,ILSVRC2012_val_00007283,107,0.005,2,2926071029045924349,valid,0.8642450415770584,0.8619666048237477,107,107,True,0.9986854195594788,0.9994587302207947,0.000773310661315918,0.0036275414749979973,10.059688999717764
imagenet,vgg16,gradcam,ILSVRC2012_val_00007283,107,0.005,3,8903505724737762358,valid,0.8842532982630944,0.8423274596182085,107,107,True,0.9986854195594788,0.9995378255844116,0.0008524060249328613,0.003647768869996071,10.053074000097695
imagenet,vgg16,gradcam,ILSVRC2012_val_00007283,107,0.005,4,7436574539817930625,valid,0.9068803481406728,0.7966344432509846,107,107,True,0.9986854195594788,0.9996583461761475,0.0009729266166687012,0.00363202765583992,10.066143000130978
imagenet,vgg16,gradcam,ILSVRC2012_val_00007178,163,0.005,0,5036914402171006618,valid,0.9932069598658031,0.8224078445614672,163,163,True,0.9930837154388428,0.9916481971740723,0.0014355182647705078,0.003996239509433508,10.0444080003399
imagenet,vgg16,gradcam,ILSVRC2012_val_00007178,163,0.005,1,5651603839904135267,valid,0.9915628297361074,0.801148600143575,163,163,True,0.9930837154388428,0.9940859079360962,0.001002192497253418,0.003998482599854469,10.051041000224359
imagenet,vgg16,gradcam,ILSVRC2012_val_00007178,163,0.005,2,5636376440453686668,valid,0.9861651245697347,0.7700176366843033,163,163,True,0.9930837154388428,0.9929534792900085,0.00013023614883422852,0.003980488516390324,10.059207999802311
imagenet,vgg16,gradcam,ILSVRC2012_val_00007178,163,0.005,3,2784843849467413684,valid,0.9909679448994555,0.8247272727272728,163,163,True,0.9930837154388428,0.9936546087265015,0.0005708932876586914,0.003998495638370514,10.059756999908132
imagenet,vgg16,gradcam,ILSVRC2012_val_00007178,163,0.005,4,1747746171851914237,valid,0.9890415529444574,0.8210851025222282,163,163,True,0.9930837154388428,0.9931910634040833,0.00010734796524047852,0.003992151934653521,10.07888300000559
imagenet,vgg16,gradcam,ILSVRC2012_val_00020205,142,0.005,0,7131126195450677294,valid,0.9637360078044048,0.6711051930758988,142,142,True,0.9881337285041809,0.9881793260574341,4.559755325317383e-05,0.0039767855778336525,10.04908400000204
imagenet,vgg16,gradcam,ILSVRC2012_val_00020205,142,0.005,1,652394825474452762,valid,0.9882798431475627,0.7324356982565164,142,142,True,0.9881337285041809,0.9891800880432129,0.0010463595390319824,0.0040029133670032024,10.06349900035275
imagenet,vgg16,gradcam,ILSVRC2012_val_00020205,142,0.005,2,7298280662275534198,valid,0.9880293550710852,0.7623727623727624,142,142,True,0.9881337285041809,0.9886614084243774,0.0005276799201965332,0.00398882245644927,10.060652999982267
imagenet,vgg16,gradcam,ILSVRC2012_val_00020205,142,0.005,3,321501024453794095,valid,0.981720261560029,0.7564730580825753,142,142,True,0.9881337285041809,0.9899667501449585,0.0018330216407775879,0.003990398719906807,10.073872999782907
imagenet,vgg16,gradcam,ILSVRC2012_val_00020205,142,0.005,4,28614012351015291,valid,0.9733334184739612,0.742966307745745,142,142,True,0.9881337285041809,0.9900570511817932,0.0019233226776123047,0.003990648314356804,10.063105999961408
imagenet,vgg16,gradcam,ILSVRC2012_val_00012313,947,0.005,0,4675788591855072525,valid,0.9859969183229339,0.9065349544072948,947,947,True,0.5801048874855042,0.5721083283424377,0.007996559143066406,0.0039863004349172115,10.034817999894585
imagenet,vgg16,gradcam,ILSVRC2012_val_00012313,947,0.005,1,2909585199619158307,valid,0.9944152501855148,0.9248177982355198,947,947,True,0.5801048874855042,0.5694614052772522,0.010643482208251953,0.003993981052190065,10.067581000384962
imagenet,vgg16,gradcam,ILSVRC2012_val_00012313,947,0.005,2,4139429911282159242,valid,0.9943160698655381,0.9419504643962848,947,947,True,0.5801048874855042,0.5806424617767334,0.000537574291229248,0.003995305858552456,10.051986999769724
imagenet,vgg16,gradcam,ILSVRC2012_val_00012313,947,0.005,3,5708874253003390479,valid,0.9712134371663796,0.8485909007183643,947,947,True,0.5801048874855042,0.581706166267395,0.0016012787818908691,0.0039989841170609,10.071739999602869
imagenet,vgg16,gradcam,ILSVRC2012_val_00012313,947,0.005,4,8672345341348820478,valid,0.9885637353223456,0.9065349544072948,947,947,True,0.5801048874855042,0.5762143731117249,0.003890514373779297,0.004013490863144398,10.054625000066153
imagenet,vgg16,gradcam,ILSVRC2012_val_00007854,915,0.005,0,2571262475368357897,both_constant,,,915,915,True,0.9640587568283081,0.9664273858070374,0.002368628978729248,0.003965318668633699,10.052744999939023
imagenet,vgg16,gradcam,ILSVRC2012_val_00007854,915,0.005,1,8030772877936490666,reference_constant,,,915,915,True,0.9640587568283081,0.9558635950088501,0.008195161819458008,0.003964627161622047,10.040427999683743
imagenet,vgg16,gradcam,ILSVRC2012_val_00007854,915,0.005,2,3012889963315334282,both_constant,,,915,915,True,0.9640587568283081,0.9558050632476807,0.008253693580627441,0.003976478241384029,10.040697000022192
imagenet,vgg16,gradcam,ILSVRC2012_val_00007854,915,0.005,3,5790203417479694068,reference_constant,,,915,915,True,0.9640587568283081,0.9596627354621887,0.004396021366119385,0.0039726002141833305,10.039894999863463
imagenet,vgg16,gradcam,ILSVRC2012_val_00007854,915,0.005,4,507954533513966600,both_constant,,,915,915,True,0.9640587568283081,0.9673900008201599,0.0033312439918518066,0.0039726984687149525,10.046330000022863
imagenet,vgg16,gradcam,ILSVRC2012_val_00005867,184,0.005,0,1478452781381202281,valid,0.9198637896958052,0.8264192139737991,207,208,False,0.028064267709851265,0.028179796412587166,0.00011552870273590088,0.003993845544755459,10.038010999778635
imagenet,vgg16,gradcam,ILSVRC2012_val_00005867,184,0.005,1,6919772316408940515,valid,0.778038717113487,0.8292638483965015,207,207,True,0.028064267709851265,0.027249641716480255,0.0008146259933710098,0.004008093848824501,10.070084999824758
imagenet,vgg16,gradcam,ILSVRC2012_val_00005867,184,0.005,2,113864722672658960,valid,0.7906577452102693,0.7813664596273292,207,208,False,0.028064267709851265,0.0289990846067667,0.0009348168969154358,0.003974780440330505,10.046277000128612
imagenet,vgg16,gradcam,ILSVRC2012_val_00005867,184,0.005,3,303642654442618836,valid,0.8148728551869322,0.8115863562533838,207,207,True,0.028064267709851265,0.026416858658194542,0.001647409051656723,0.0040024504996836185,10.054623000087304
imagenet,vgg16,gradcam,ILSVRC2012_val_00005867,184,0.005,4,6989995999554948155,valid,0.8300076962695851,0.7542817196784342,207,208,False,0.028064267709851265,0.028098836541175842,3.456883132457733e-05,0.003996135666966438,10.05898299990804
imagenet,vgg16,gradcam,ILSVRC2012_val_00049131,517,0.005,0,6637237118935856467,valid,0.8945190486883599,0.7554661535770509,517,517,True,0.7849678993225098,0.6734389662742615,0.11152893304824829,0.003993775229901075,10.03479500013782
imagenet,vgg16,gradcam,ILSVRC2012_val_00049131,517,0.005,1,3115094047129690856,valid,0.9001484987918976,0.7711714890613973,517,517,True,0.7849678993225098,0.6704721450805664,0.11449575424194336,0.003976914100348949,10.04655900032958
imagenet,vgg16,gradcam,ILSVRC2012_val_00049131,517,0.005,2,7572103622376011972,valid,0.8691743040770206,0.764106169801371,517,517,True,0.7849678993225098,0.7182406187057495,0.06672728061676025,0.003986924886703491,10.063723000257596
imagenet,vgg16,gradcam,ILSVRC2012_val_00049131,517,0.005,3,1912088464343539702,valid,0.9304946361795239,0.7372338584040159,517,517,True,0.7849678993225098,0.7238016724586487,0.061166226863861084,0.003971879370510578,10.054475000288221
imagenet,vgg16,gradcam,ILSVRC2012_val_00049131,517,0.005,4,6407097657709303580,valid,0.9165789284290994,0.7921127765881513,517,517,True,0.7849678993225098,0.6912178993225098,0.09375,0.003988467622548342,10.053280000192899
imagenet,vgg16,gradcam,ILSVRC2012_val_00002794,238,0.005,0,148870856522877581,valid,0.8969392719588597,0.8525830258302584,238,238,True,0.5690606236457825,0.5576937198638916,0.01136690378189087,0.003977419342845678,10.038832000191178
imagenet,vgg16,gradcam,ILSVRC2012_val_00002794,238,0.005,1,6739390888165317774,valid,0.9470290239284291,0.8225045372050817,238,238,True,0.5690606236457825,0.5479649305343628,0.021095693111419678,0.003977640997618437,10.037186000317888
imagenet,vgg16,gradcam,ILSVRC2012_val_00002794,238,0.005,2,7637495171325878914,valid,0.9469758935206829,0.8353134710290623,238,238,True,0.5690606236457825,0.5800877809524536,0.011027157306671143,0.003994992934167385,10.065183999813598
imagenet,vgg16,gradcam,ILSVRC2012_val_00002794,238,0.005,3,7865724333607158654,valid,0.8411784974713611,0.8002508061626658,238,238,True,0.5690606236457825,0.5532182455062866,0.01584237813949585,0.004000763408839703,10.057763000077102
imagenet,vgg16,gradcam,ILSVRC2012_val_00002794,238,0.005,4,4740369629748813919,valid,0.9238304978140893,0.9598048780487805,238,238,True,0.5690606236457825,0.5534979104995728,0.015562713146209717,0.003984694369137287,10.050460000002204
imagenet,vgg16,gradcam,ILSVRC2012_val_00020015,251,0.005,0,8340359128924814599,valid,0.7610582865966011,1.0,251,251,True,0.7239950895309448,0.7379382848739624,0.013943195343017578,0.003980744164437056,10.043075999874418
imagenet,vgg16,gradcam,ILSVRC2012_val_00020015,251,0.005,1,1595013008358206898,valid,0.9999986298947489,1.0,251,251,True,0.7239950895309448,0.7274701595306396,0.0034750699996948242,0.003994239494204521,10.047271000075852
imagenet,vgg16,gradcam,ILSVRC2012_val_00020015,251,0.005,2,2069839571660079760,valid,0.7610583518870792,1.0,251,251,True,0.7239950895309448,0.7306780219078064,0.006682932376861572,0.0039911470375955105,10.05992000000333
imagenet,vgg16,gradcam,ILSVRC2012_val_00020015,251,0.005,3,5052706854778113595,valid,0.5014587049677577,1.0,251,251,True,0.7239950895309448,0.7309850454330444,0.006989955902099609,0.0039784274995327,10.0559309998971
imagenet,vgg16,gradcam,ILSVRC2012_val_00020015,251,0.005,4,8625788075028622241,valid,0.999748035752111,1.0,251,251,True,0.7239950895309448,0.702813446521759,0.02118164300918579,0.00398634746670723,10.045860999980505
imagenet,vgg16,gradcam,ILSVRC2012_val_00006457,93,0.005,0,2221295253808256805,valid,0.8654058030471372,0.7297483626335747,96,96,True,0.11454570293426514,0.10873153060674667,0.005814172327518463,0.003986041992902756,10.038516000349773
imagenet,vgg16,gradcam,ILSVRC2012_val_00006457,93,0.005,1,8890389390177847519,valid,0.8522343029200555,0.8125338631027632,96,96,True,0.11454570293426514,0.05916674807667732,0.055378954857587814,0.003985479008406401,10.058972000024369
imagenet,vgg16,gradcam,ILSVRC2012_val_00006457,93,0.005,2,3206214600123905409,valid,0.8722874912224363,0.7889483065953654,96,96,True,0.11454570293426514,0.0874042809009552,0.027141422033309937,0.003971096593886614,10.0636659999509
imagenet,vgg16,gradcam,ILSVRC2012_val_00006457,93,0.005,3,8212339849749385813,valid,0.9092269915597417,0.6969901927629354,96,96,True,0.11454570293426514,0.0924549475312233,0.02209075540304184,0.0039672995917499065,10.056473000076949
imagenet,vgg16,gradcam,ILSVRC2012_val_00006457,93,0.005,4,173775657669384710,valid,0.9126328531467872,0.8076368876080692,96,96,True,0.11454570293426514,0.0786825641989708,0.03586313873529434,0.003966455347836018,10.06612099990889
imagenet,vgg16,gradcam,ILSVRC2012_val_00005363,144,0.005,0,1754875719892229240,valid,0.8876413194739095,0.9060186064173154,144,144,True,0.9999582767486572,0.9999575614929199,7.152557373046875e-07,0.003975404426455498,10.041259999979957
imagenet,vgg16,gradcam,ILSVRC2012_val_00005363,144,0.005,1,2878232700999841913,valid,0.9002294699901353,0.8818676167260454,144,144,True,0.9999582767486572,0.9999585151672363,2.384185791015625e-07,0.003962884657084942,10.048141999959626
imagenet,vgg16,gradcam,ILSVRC2012_val_00005363,144,0.005,2,1260754754486525076,valid,0.8854047042203524,0.8578830495928942,144,144,True,0.9999582767486572,0.9999583959579468,1.1920928955078125e-07,0.003970468416810036,10.052227999949537
imagenet,vgg16,gradcam,ILSVRC2012_val_00005363,144,0.005,3,6259120057903181662,valid,0.9044584581883129,0.9060007595898215,144,144,True,0.9999582767486572,0.9999562501907349,2.0265579223632812e-06,0.00397830456495285,10.054444999695988
imagenet,vgg16,gradcam,ILSVRC2012_val_00005363,144,0.005,4,8925985218083513280,valid,0.8764531233351335,0.8964474678760394,144,144,True,0.9999582767486572,0.999963641166687,5.364418029785156e-06,0.003976380918174982,10.05659900010869
imagenet,vgg16,gradcam,ILSVRC2012_val_00029916,329,0.005,0,1631732034194118179,valid,0.9922752522687758,0.7772268461129803,329,329,True,0.4509924352169037,0.45635873079299927,0.005366295576095581,0.003962802700698376,10.51211300000432
